created_at,username/id_user,full_text,like_count,quote_count,reply_count,retweet_count,tweet_url,Media,label_sentimen
Thu May 22 06:47:11 +0000 2025,1091782204533817344,@SLYTHERlNSS inilah simulasi #KaburAjaDulu terimakasii cassiee luvvv,0,0,0,0,https://x.com/undefined/status/1925443302691938803,X,1
Thu May 22 06:45:36 +0000 2025,1091782204533817344,@hiarckuniverse itung² simulasi #KaburAjaDulu ye kan thanks araaa~,0,0,0,0,https://x.com/undefined/status/1925442905155739717,X,0
Thu May 22 06:30:13 +0000 2025,1088680893961519104,@PRFMnews Jor.. da bosen atuh ges cukup pengalaman nyanghareupan kalakuan pamaen2 tarkam langkung sae kaluar mol baleg bisi d sangsi komdis nu teu masuk akal.. #kaburajadulu,0,0,1,0,https://x.com/undefined/status/1925439035679678766,X,-1
Thu May 22 06:15:22 +0000 2025,2739672834,kalo masih di indo sih pengennya indoor aja tapi kalo nanti udah #kaburajadulu maunya outdoor hehe,0,0,0,0,https://x.com/undefined/status/1925435299729174664,X,1
Thu May 22 06:01:01 +0000 2025,1010934498668605440,@gunyeha @detikcom Ojo. Penak ning Swiss. Opo dijamin negoro. Wong wis WN kono. Neng Indo dadi turis wae. Wong Indo wae akeh sing podo minggat. #kaburajadulu,1,0,0,0,https://x.com/undefined/status/1925431684390093178,X,-1
Thu May 22 04:39:58 +0000 2025,16705318,@F2aldi Klo mau tetep jadi IC memang lebih aman #kaburajadulu sih. Di domestik agak jarang walau ada pun bisa dibilang pencilan. Alesannya lebih karena mahal dan gak banyak company yg bisa afford hire umur 40an buat jadi IC. Hopefully gw salah sih.,25,0,1,0,https://x.com/undefined/status/1925411290832621938,X,0
Thu May 22 03:36:58 +0000 2025,78593257,Kisah sukses #KaburAjaDulu,0,0,0,0,https://x.com/undefined/status/1925395437101752749,X,1
Wed May 21 22:09:37 +0000 2025,1925309694790569984,Banyak culture shock pas awal nyampe Turki. APALAGI MAKANAN NYA. KEK APA ANJG KACANG HIJAU PAKE NASI?! #kaburajadulu #Turkiye #PMI https://t.co/mGtf9nDiOA,1,0,0,0,https://x.com/undefined/status/1925313056537481605,X,-1
Wed May 21 17:54:49 +0000 2025,1754719934050111488,@LordEn0 Sedih sih tp emang faktanya dilapangan emang seperti itu. Hastag #kaburajadulu itu udah kode buat ade2 sma dan mahasiswa mending persiapan diri ikut program luar negeri baik kerja atau training disana biar bisa kerja di sana,0,0,0,0,https://x.com/undefined/status/1925248934274113693,X,1
Wed May 21 17:36:33 +0000 2025,1398639940741701632,@myriadautumn TP LANGSUNG NANYANG BROOOOOO!?!?!??! HEBAT OMG #kaburajadulu,0,0,0,0,https://x.com/undefined/status/1925244335865700568,X,1
Wed May 21 17:13:30 +0000 2025,1266635119705468928,@igniseokjin harusny sangkuriang gak nendang perahunya tp kasih ke nenek moyang kita yg laen biar bisa #kaburajadulu,0,0,0,0,https://x.com/undefined/status/1925238535839523297,X,-1
Wed May 21 14:46:13 +0000 2025,1661260827843006464,Ini bukan tentang #KaburAjaDulu Saat ini adalah kesempatan bagi para imigran untuk menambang Dolar diluar negeri. Ayo manfaatkan segala peluang yang ada. Indonesia sedang tidak baik baik saja.,0,0,0,0,https://x.com/undefined/status/1925201468518457393,X,1
Wed May 21 14:22:57 +0000 2025,1498387540444733440,Ya semoga tak terealisasi lucu aja gitu dipaksa mandul biar dapet bansos mana cuma 500rb pula murah kali harga generasi masa depan negara kayaknya bener tagar #kaburajadulu dah kronis ini negara. https://t.co/JYcBKHcSzO,0,0,0,0,https://x.com/undefined/status/1925195616222842936,X,-1
Wed May 21 12:25:55 +0000 2025,3221481637,#KaburAjaDulu edisi pekerja kreatif,0,0,0,0,https://x.com/undefined/status/1925166161135812904,X,0
Wed May 21 12:23:21 +0000 2025,3185737004,#KaburAjaDulu harus jadi kenyataan,0,0,0,0,https://x.com/undefined/status/1925165515242451156,X,1
Wed May 21 12:18:40 +0000 2025,159301691,Batuuulll di Indo silakan lah bersaing dengan hidup d ibukota tp klo mau slow living di kota provinsi aja idah dapat yg mau #kaburajadulu dlu ya silakan gausa banding2in negara lu dengan negara org,0,0,0,0,https://x.com/undefined/status/1925164337548927037,X,-1
Wed May 21 11:35:38 +0000 2025,50906059,Khusus untuk dirjen pajak ini ada kenalan yang gegap gempita menyambutnya. Kabarnya kenal lama pas di australia. *kenalan ini juga penggiat #kaburajadulu,0,0,0,0,https://x.com/undefined/status/1925153508787212411,X,0
Wed May 21 11:32:06 +0000 2025,1567446979533488128,@Andiarief__ Secara ekonomi dan politik kita sudah habiss dijajah bangsa laen. Jalan keluarnya cuman #kaburajadulu ,0,0,0,0,https://x.com/undefined/status/1925152618361549203,X,1
Wed May 21 11:02:58 +0000 2025,1905127258723139584,Sepadan kah dgn rakyat? #Indoviral #Kaburajadulu #Trending https://t.co/Wuw8wv3I8R,0,0,0,0,https://x.com/undefined/status/1925145288836280432,X,0
Wed May 21 10:48:03 +0000 2025,1921502954106052608,salah satu motivasi #kaburajadulu,0,0,0,0,https://x.com/undefined/status/1925141533747233073,X,0
Wed May 21 09:31:17 +0000 2025,1887776158282096640,Apa aja sih tips nyari beasiswa di Korea? Di sini Dr @msuhaeri menceritakan kisahnya memburu beasiswa hingga tuntasnya studi doktoral di Korea Institute of Science and Technology di bidang Tissue Engineering bukan teknologi kayu ya! #KaburAjaDulu #kuliahdikorea https://t.co/OuCadInOxJ,3,0,0,1,https://x.com/undefined/status/1925122212463571427,X,0
Wed May 21 09:17:59 +0000 2025,1102419572,@awchaehyun kan nanti kita bisa #KaburAjaDulu,0,0,1,0,https://x.com/undefined/status/1925118866893807852,X,0
Wed May 21 09:00:38 +0000 2025,1370002607025004544,@sykzir Ayoo #KaburAjaDulu,0,0,0,0,https://x.com/undefined/status/1925114499704774867,X,1
Wed May 21 08:14:47 +0000 2025,1920628206123823104,Siap taklukkan TOEFL dengan cepat? Ikuti kelas private kami dan raih skor impianmu! Belajar lebih terarah strategi tips and trick jitu serta hasil maksimal. Daftar &amp; buktikan sendiri! ‼️Cuma 799.000 udah dapet 10 Sesi (15 Jam)? Ayo buruan daftar! #KaburAjaDulu #toeflclass https://t.co/FYjwtZNhoS,0,0,0,0,https://x.com/undefined/status/1925102961593876645,X,0
Wed May 21 08:12:33 +0000 2025,1812534574729306112,Yang suka ngoprek atau bongkar-bongkar ini alat wajib punya! Serbaguna &amp; bikin kerjaan beres! Cek aja: https://t.co/ZILLFmaXYH #ShopeeFinds #KunciAjaib #KaburAjaDulu https://t.co/6oc5Pts1ck,0,0,0,0,https://x.com/undefined/status/1925102398261101015,X,0
Wed May 21 08:00:56 +0000 2025,427370044,Apa perlu pake icon bendera 🇸🇪 di display name kaya orang-orang yang #KaburAjaDulu?,1,0,1,0,https://x.com/undefined/status/1925099475300974827,X,-1
Wed May 21 07:41:48 +0000 2025,1682414454481510400,Tiba-tiba ielts biar bisa #kaburajadulu tapi yang pasti gak sekarang,1,1,0,0,https://x.com/undefined/status/1925094661368205805,X,0
Wed May 21 07:07:19 +0000 2025,1920712665632239616,$NOTAI mencoba kabur dari realitas tapi error 404: Passport not found. Rencana A : ke luar negeri. Rencana B : jadi koin meme. Rencana C : hidup di cache memory. #KaburAjaDulu #NotAI_404,0,0,0,0,https://x.com/undefined/status/1925085984372490428,X,-1
Wed May 21 06:54:37 +0000 2025,541279612,Gini banget hidup di negara orang ngantri soal hak kita duit kita ribet nya minta ampunn @BPJSTKinfo antri dari subuh pagi belum juga masih nunggu perlu balik lagi nanti ke cabang #kaburajadulu https://t.co/hQtR0Sox3e,4,0,1,0,https://x.com/undefined/status/1925082788514189344,X,-1
Wed May 21 06:46:35 +0000 2025,226457673,@AndriSukaLaut #kaburajadulu adalah cara terbaik untuk menyelamatkan diri dari negara bobrok ini.,0,0,0,0,https://x.com/undefined/status/1925080764917719218,X,1
Wed May 21 06:40:49 +0000 2025,1388426744848281600,akhirnya bisa #kaburajadulu https://t.co/MJIw7GdBnc,0,0,0,0,https://x.com/undefined/status/1925079313876910384,X,1
Wed May 21 06:34:23 +0000 2025,1409182334738309120,sampai #kaburajadulu aku tetap jokowi.,0,0,0,0,https://x.com/undefined/status/1925077695442132997,X,-1
Wed May 21 06:27:09 +0000 2025,1782392484586463232,@dhikaa_f @Danella_JKT48 Ajak gw dong ke jepang #KaburAjaDulu,0,0,1,0,https://x.com/undefined/status/1925075876116578797,X,0
Wed May 21 06:20:49 +0000 2025,1486683684119855104,eh ini harry agz bnr bnr jadi adit harry adit vaughan #smngtharry #kaburajadulu ,0,0,0,0,https://x.com/undefined/status/1925074282218193354,X,0
Wed May 21 05:59:02 +0000 2025,97646351,@dutaumbi Saatnya #kaburajadulu,0,0,0,0,https://x.com/undefined/status/1925068798601920866,X,1
Wed May 21 05:51:50 +0000 2025,893155284,@afifabqori semangat #KaburAjaDulu,0,0,1,0,https://x.com/undefined/status/1925066986809331900,X,1
Wed May 21 05:47:07 +0000 2025,976071470932680704,untung lagi #kaburajadulu https://t.co/LlQ4iBoMce,0,0,0,0,https://x.com/undefined/status/1925065799158661512,X,1
Wed May 21 04:49:09 +0000 2025,1668242635340001280,apalah itu #kaburajadulu https://t.co/QPJeWmI7OE,54,5,0,12,https://x.com/undefined/status/1925051214099804273,X,0
Wed May 21 04:40:40 +0000 2025,1137757799574720512,@tanyarlfes Ndut niat mimpin negara gak sih? Gue gak bisa #kaburajadulu nih @prabowo,0,0,0,0,https://x.com/undefined/status/1925049078184083518,X,-1
Wed May 21 04:36:57 +0000 2025,1351168237342490624,#KaburAjaDulu yang kemarin rame banget dari kaum kalah pilpres di X kenapa ga jadi ya padahal kan lumayan bersihkan negara ini dari modelan rakyat sampah rusuh kayak mereka atau cuma caper aja ,13,1,5,1,https://x.com/undefined/status/1925048140782281052,X,-1
Wed May 21 04:35:13 +0000 2025,1351168237342490624,@raynold_987 Serius kenapa mereka ga jd ya #kaburajadulu,3,0,2,0,https://x.com/undefined/status/1925047707363901617,X,0
Wed May 21 04:08:44 +0000 2025,2744162498,@ayuyuzu_ aminnn biar bisa #KaburAjaDulu ,0,0,1,0,https://x.com/undefined/status/1925041041348165651,X,1
Wed May 21 03:59:10 +0000 2025,265863071,@syahlankholiq #kaburajadulu part 2 ini mas wkwk,1,0,0,0,https://x.com/undefined/status/1925038632383218112,X,0
Wed May 21 03:15:30 +0000 2025,4140497712,@_xuejings Aaaaa makasiihh mari kita sukseskan #KaburAjaDulu itu,0,0,1,0,https://x.com/undefined/status/1925027645034840462,X,1
Wed May 21 03:15:15 +0000 2025,4140497712,@Amoureale Mari kita sukseskan #KaburAjaDulu itu,0,0,0,0,https://x.com/undefined/status/1925027580702556616,X,1
Wed May 21 02:16:24 +0000 2025,1595795838072107008,@tham878 Bacotannya Segede gaban eeh #kaburajadulu,1,0,0,0,https://x.com/undefined/status/1925012773576265999,X,-1
Tue May 20 23:51:35 +0000 2025,1603635879603367936,@OjolNyambi Gua lebih menghargai Satria Arta Kumbara yg jd tentara Rusia...tanpa banyak omong langsung jd tentara Rusia...sementara kaum kadrun otak pe'a di X cuma ngebacod doang sambil bikin tagar #kaburajadulu padahal tiap 3 bulan dapat bansos dan BLT....anjiiir gak jelas banget. https://t.co/Quz9XJAEwP,0,0,0,0,https://x.com/undefined/status/1924976328358666718,X,-1
Tue May 20 22:19:38 +0000 2025,1313630613446909952,Ya Allah pengen menjadi bagian dari #KaburAjaDulu,0,0,0,0,https://x.com/undefined/status/1924953187997646858,X,1
Tue May 20 19:53:18 +0000 2025,278039207,OTW Istambul Turki #KaburAjaDulu https://t.co/puHDOHYL1r,1,0,0,0,https://x.com/undefined/status/1924916360553148422,X,0
Tue May 20 17:43:42 +0000 2025,58312291,#KaburAjaDulu: Fenomena Brain Drain dan Kegelisahan Generasi Muda #Indonesia https://t.co/qcCTdOjCnC,1,0,0,1,https://x.com/undefined/status/1924883745670365208,X,0
Tue May 20 17:23:54 +0000 2025,1448878638682677248,capek bgt jujur gue udh gk tahan gue bnran mau #KaburAjaDulu,0,0,0,0,https://x.com/undefined/status/1924878762279366890,X,1
Tue May 20 16:31:37 +0000 2025,1177016348460732416,@tanyakanrl Lah mendingan sekalian #KaburAjaDulu nder gausah balik lg ke indo ngapainn,0,0,0,0,https://x.com/undefined/status/1924865607834730751,X,1
Tue May 20 15:49:32 +0000 2025,1330703648255406080, Negara yg tdk tahu menghargai Jasa Guru mungkin pintar &amp; berpengetahuan tetapi PASTI ETIKANYA AKHLAKNYA BUDI PEKERTINYA HANCUR alias PEKERJA KORUPSI NEGARA MANA YA ?? #indonesia🇮🇩 #indonesiabubar2030 #indonesiagelap #kaburajadulu #gurusd #panther #panthau_terus https://t.co/Pr4iza6Ns0,1,0,0,0,https://x.com/undefined/status/1924855016919367763,X,-1
Tue May 20 15:32:55 +0000 2025,1331250465586225152,Tutorial #KaburAjaDulu buat orang avoidant yang udah bingung mau kabur kemana dong,0,0,0,0,https://x.com/undefined/status/1924850832841048264,X,0
Tue May 20 14:57:08 +0000 2025,75063658,@primawansatrio #KaburAjaDulu wkwkwk,0,0,1,0,https://x.com/undefined/status/1924841830690238906,X,0
Tue May 20 14:35:56 +0000 2025,1805162941601521664,@kuemaries Syarat Vasektomi untuk Bantuan Sosial fenomena #KaburAjaDulu dan yg Aldy cjr,1,0,0,0,https://x.com/undefined/status/1924836494461829383,X,0
Tue May 20 14:34:51 +0000 2025,2294604390,@bootlegshakira Iyes #KaburAjaDulu udah paling bener wkwk,1,0,1,0,https://x.com/undefined/status/1924836219403559088,X,1
Tue May 20 14:21:59 +0000 2025,576755999,@Partono_ADjem #nazarpemilu #kaburajadulu #gelap slepet nih,1,1,1,0,https://x.com/undefined/status/1924832984395558950,X,0
Tue May 20 14:19:07 +0000 2025,1360420983086043136,it's my final year too and indeed chaotic. padahal masi undergraduate tp pusingnya 7 keliling cuy sisa2 semangat mau sekolah lagi alias ambil graduate program pun udh berceceran (tp tetep aja harus semgt biar #KaburAjaDulu ),0,0,0,0,https://x.com/undefined/status/1924832263147290893,X,1
Tue May 20 14:11:15 +0000 2025,1559569664891449344,@abcdewijkl @shydvaa Piala sudirman: #KaburAjaDulu,28,0,1,0,https://x.com/undefined/status/1924830280935997750,X,0
Tue May 20 13:57:39 +0000 2025,1875482146217086976,Slot sudah full ya guys untuk Program D3/S1/S2/S3 intake Sep 2025 🇨🇳 Dibuka lagi nanti bulan Januari 2026 Program Bahasa application masih buka #beasiswa #kuliah #Scholarship #universitas #zonauang #agen #kaburajadulu #belajar #zonabelajar #ambistwt #china #tiongkok,1,0,0,0,https://x.com/undefined/status/1924826857847062957,X,0
Tue May 20 12:41:44 +0000 2025,1544584313102286848,umur 30 tahun itu masih muda masih muda untuk #KaburAjaDulu dan mendapatkan permanent resident ,0,0,0,0,https://x.com/undefined/status/1924807756449776052,X,1
Tue May 20 12:18:26 +0000 2025,1092601314637299712,@shencostan keren bgt ka #KaburAjaDulu,0,0,1,0,https://x.com/undefined/status/1924801892762452376,X,1
Tue May 20 11:46:59 +0000 2025,1810779276809297920,@negoaje Sate iga bakar mujair bakar tuna mayo ketoprak kentang balado gado-gado lontong sayur mie ayam bubur ayam pakai sate usus banyak deh. Indonesia jujur aja surga makanan &amp; gak bisa bayangin lidah &amp; perut ini tanpa makanan indo. Gak bisa nih gua #KaburAjaDulu,0,0,0,0,https://x.com/undefined/status/1924793975678087441,X,0
Tue May 20 11:39:40 +0000 2025,1272544171430043648,pgn sharing pengalaman #kaburajadulu tp ONE DAY yah baru mau sebulan soalnya WKWKWKWK ‍↕️,0,0,0,0,https://x.com/undefined/status/1924792133850169530,X,0
Tue May 20 11:35:25 +0000 2025,1916306779635580928,@sjrikrting #kaburajadulu sudah waktunya menggunakan hesteg yang tepat ,0,0,1,0,https://x.com/undefined/status/1924791064638148803,X,0
Tue May 20 09:51:09 +0000 2025,78192000,Kira2 tempat dapet jodoh tuh di mana sih? Soalnya SMA : Gak nemu Kuliah : Gak nemu juga Kerja di company 1 : Masih gak nemu Kerja di company 2 : Sialan masih gak nemu Gym : God masih gak nemu juga loh Kira2 jodohku di mana ya? Apa mesti #KaburAjaDulu &amp; dapetin bule hot?,0,0,0,0,https://x.com/undefined/status/1924764825516978413,X,0
Tue May 20 09:32:15 +0000 2025,306608121,#KaburAjaDulu mulai dari pelan pelan menjauh dari konten orang indonesia karena lama lama cape sumpah liatin orang sambat ke pemerintah korup 24/7 NONSTOP,1,0,0,0,https://x.com/undefined/status/1924760071357268461,X,-1
Tue May 20 09:31:47 +0000 2025,398798880,Bandingin sama di kita juga masih bagusan kita tapi kan bodo amat yang penting #KaburAjaDulu ...,8,0,0,3,https://x.com/undefined/status/1924759952364798144,X,0
Tue May 20 09:23:09 +0000 2025,1889365789133938688,@sapphicsfess Kak tolong share tips #KaburAjaDulu,0,0,0,0,https://x.com/undefined/status/1924757779748946203,X,0
Tue May 20 08:47:28 +0000 2025,880792352540966912,Mending nabung buat #kaburajadulu,0,0,0,0,https://x.com/undefined/status/1924748797919560199,X,1
Tue May 20 08:34:22 +0000 2025,1800100635897184256,Ternyata #KaburAjaDulu bukan pilihan yg buruk dehh apalagi kabur nya ke rumah ppe,1,0,2,0,https://x.com/undefined/status/1924745503859998964,X,1
Tue May 20 08:20:38 +0000 2025,264040106,Kadang pengen #KaburAjaDulu dari semua drama tugas numpuk dan tekanan yang datang. Tapi gimana kalau kita coba bangkit bareng-bareng? Karena generasi kita bukan cuma penonton kita game changer! Yuk ambil peran. Karena Indonesia yang kuat dimulai dari kita #tauniversity https://t.co/kdBYMClYEZ,0,0,0,0,https://x.com/undefined/status/1924742045463412859,X,0
Tue May 20 06:39:16 +0000 2025,707161372925104128,Ada info loker di pemakaman d Belanda #KaburAjaDulu https://t.co/GDb0KpO9mX,0,0,1,0,https://x.com/undefined/status/1924716535429660911,X,0
Tue May 20 06:25:21 +0000 2025,1883518827251777536,@vannycrnline @jackjackparrr Saya ga ngerti #kaburajadulu Kalau di indonesia aja ga sukses - bisa bahasanya - punya temen2 lokal - pendidikan diakuin - telat harap maklum - ada aturan pkwt Gimana bisa di luar - bahasa ga bisa - temen ga ada - pendidikan ga dianggap - strict wamtu - bisa dipecat kapan aja,0,0,0,0,https://x.com/undefined/status/1924713034947395898,X,-1
Tue May 20 06:04:12 +0000 2025,980467376964579328,wkwkwk ini ada contoh #KaburAjaDulu yg sukses ,0,0,0,0,https://x.com/undefined/status/1924707710777622974,X,1
Tue May 20 05:52:24 +0000 2025,1666679998646988800,Aplikasi baru Speed ​​Man ini menghasilkan uang dengan sangat cepat. Masukkan ID undangan 62896302 dan Anda bisa mendapatkan Rp16K. https://t.co/ybhVSDy6Gs #saldogratis #kodeundagan #Chudai #viralvideo #Linkviral #nagita #KaburAjaDulu #IjazahJokowi #tre,0,0,1,0,https://x.com/undefined/status/1924704740723851700,X,0
Tue May 20 05:46:26 +0000 2025,1646417701,@hrdbacot Mau bawa orang tua dan adek sering-sering ke tempat aku #KaburAjaDulu biar gak sumuk tinggal di sini,0,0,0,0,https://x.com/undefined/status/1924703242627514861,X,1
Tue May 20 05:12:39 +0000 2025,1736978887626878976,@hrdbacot Kalau bisa begitu saya akan membantu setidaknya satu orang untuk juga bisa #kaburajadulu,0,0,0,0,https://x.com/undefined/status/1924694740869775552,X,1
Tue May 20 05:00:54 +0000 2025,1311328152010940416,Ya gpp si kan nggak semua hal harus jujur sama org terdekat mungkin untuk hal itu kamu belum bisa dipercayakan. Hihi gpp. Good luck kalo beneran. Biar langsung pake hastag #KaburAjaDulu,0,0,0,0,https://x.com/undefined/status/1924691782849462556,X,0
Tue May 20 04:29:55 +0000 2025,1338295634651037696,abis chitchat di kantor dan ngebahas susahnya cari kerja kenapa di negeri sendiri cari kerja sesusah itu anj?! mau apapun harus ada duit klo engga mati lu #KaburAjaDulu https://t.co/I9fFjw7sC1,0,0,0,0,https://x.com/undefined/status/1924683984719720504,X,-1
Tue May 20 04:01:27 +0000 2025,1520394867750301696,@DakotaGeorgy #KaburAjaDulu ternyata doi ,1,0,1,0,https://x.com/undefined/status/1924676821825814844,X,0
