publishedAt,authorDisplayName,textDisplay,likeCount
2025-02-19T07:33:49Z,@DepiJulpani,REZIM MULYONO BERHASIL BIKIN RAKYAT NYA GAK BETAH DI TANAH NEGARA NYA SENDIRI. BIAR ORANG CHINA BISA MASUK DENGAN BEBASA KE INDO,0
2025-02-19T07:33:09Z,@eliyan1989,SAYA BERSYUKUR JADI ORANG INDONESIA YG BNYK RAGAM BUDAYA NYA TOLERANSI TINGGI ORANGNYA RAMAH-RAMAH 😊,1
2025-02-19T07:32:28Z,@DepiJulpani,JANGAN SALAHKAN SEKARANG ORANG ORANG NYA NANTI PULAU PULAU NYA YANG INGIN MEMISAHKAN DARI PANGKUAN NKRI.<br>YANG PENGHIANAT ITU KORUPTOR BUKAN PULAU YANG INGIN MANDIRI DAN PISAH DARI NKRI,0
2025-02-19T07:31:31Z,@jbudiman1512,Klo mau kabur...pegi sana bukan kalian org penting juga dan yg suka  membantu masyarakat...bawa kesombongan kalian keluar sana...biar gak bikin  sesak nkri.....sy sdh 15thn d malaysia sy tetep selalu merindukan RI.. dan slm sy di luarnegri sy bisa membantu walau pun baru keluarga sendiri yg kurang mampu. Sy yakin Org2 seperti ini org yg keluarga nya gak baik2 aja.  Cari pelampiasan sj.......  NKRI HARGA MATI🇮🇩❤❤❤,0
2025-02-19T07:29:50Z,@muhammadsadan4842,Bagus om,0
2025-02-19T07:29:04Z,@sippalsekkia6423,dah pada kabur sana...jgn kembali lagi,0
2025-02-19T07:27:33Z,@CherikaShakaylaNayyara-l6j,"Hanya orang goblok dan tolol yang mau kabur dari Indonesia,, karna kata kabur itu sudah jelas,,adalah tindakan pengecut,",0
2025-02-19T07:23:53Z,@indahpangestuti6074,Gpp sih...<br>Klo mo jd bukan warga negara Indonesia.<br>Itu hak mereka.<br>Indonesia ga akan kekurangan warga😅<br><br>Faktanya mmg ga salah klo mereka merasa nyaman di LN.<br>Sama jg ga salah warga asing yg milih beralih mjd WNI.,0
2025-02-19T07:21:31Z,@badriahbadriah638,klo ada masalah di luar negri jangan minta tolong sama pemerintah selesaikan sendiri,0
2025-02-19T07:16:35Z,@suyati9239,"Apapun yg kou katakn gk mw mati sbagai orang indonesia wou keren, tpi asal kou tw mati d&#39;manapun negara kalau dh mati nmnya tetap mayat dh bangkai &amp; akan hancur asal dari tanah kmbali jadi tanah,",0
2025-02-19T07:13:46Z,@yatinursiti7126,Tanah airku Indonesia . Jayalah selalu,0
2025-02-19T07:12:57Z,@MartuahNasution-v6c,jangankan kabur saja dulu...mau tidak pulangpun boleh...😂😂😂kalian yg mau kabur toh bukan siapa siapa dinegara ini...singkatnya gak ngaruh...😂😂😂,0
2025-02-19T07:12:57Z,@ananghanani5230,Terserah... Mau kabur mau tetap di Indonesia adalah sebuah pilihan😅😅😅😅😅😅,0
2025-02-19T07:12:12Z,@HawePasopati,Duuhh....yang pingin kabur ya kabur aja. Gak berkontribusi suka bikin gaduh negri sendiri. Golongan oportunis yg cuman mau enaknya sendiri.,0
2025-02-19T07:11:54Z,@junaidibachtiar9693,Gak usah balik loe kami juga gak butuh loe disini,0
2025-02-19T07:10:03Z,@aryabioso,"Kabur aja dan gak usah balik balik lagi, emangnya elo siapa????!!!!!",0
2025-02-19T06:59:59Z,@saminahsupari2107,"Saya sangat bangga jadi warga negara Indonesia, dan apapun yg terjadi walau ada perang dunia ketiga sekalipun saya tidak akan kabur kemanapun karena Indonesia adalah tumpah darahku negeri kebanggaanku(AKU CiNTA TANAH AIR KU INDONESIA❤)",11
2025-02-20T07:19:50Z,@ayung2949,Karna lu ga ada duit buat bayar pesawat 😜😜😜,1
2025-02-19T06:57:05Z,@matnuhmas7703,PULANG JUGA KAMU NGGAK BERMANFAAT MEMANG ANDA DIPIKIRIN MATI LAH KAU DI LUAR MASUK NERAKA JAHANAM,0
2025-02-19T06:53:43Z,@RebelNano-fn2zk,KABUR AJA DULU SAMA SAJA MENYERAH.... SEANDAINYA SEMUANYA KABUR MALAH CHIN PADA DATANG SEMUANYA .😂😂😂😂😂,0
2025-02-19T06:51:15Z,@mancingbelut22,"Pengangguran melimpah lowongan pekerjaan sulit , ada lowongan bayar admin 😢",0
2025-02-19T06:50:47Z,@agungwibowo4526,"Lebih baik indonesia gabung ke malaysia aja. Dengan syarat tidak boleh ada orang indonesia jadi pemimpin, kalo ngga korup ya nipu ngga ada nyali.",0
2025-02-19T06:48:10Z,@lowerzany,Yg tdk cinta Indonesia silahkan pergi dari Indonesia,0
2025-02-19T06:47:19Z,@AncakBarat,Lagi pulaklau kmu blk tdk <br>Untungnya buat  negara,0
2025-02-19T06:45:49Z,@kardinahsihombing5522,Kata siapa Indonesia tidak baik2 saja ?,0
2025-02-19T06:44:02Z,@diseependi2948,"Loe tong yg ga mo balik ke indonesia syukur ajh, buat kami lbh baik bgtu dtpd loe nti dsini bikin gaduh.<br>Tkss loe genlteman dan   gue jempol u loe.<br>inget tetap pegang iman loe di negeri seberang krena hakikat hidup untuk hidup di akhirat.",0
2025-02-19T06:43:54Z,@wirastohadi7152,Lumayan bisa mengurangi kepadatan penduduk Indonesia,0
2025-02-19T06:42:49Z,@ArdillubisArdilubis08,Pergi aja dari indo jangan balik kalian tida punya jiwa membangun bangsa kalian orang2 mudah yg tida berguna,0
2025-02-19T06:42:09Z,@kamulyan013,indonesia tdk butuh org&quot; seperti benalu,0
2025-02-19T06:39:10Z,@slametharyono1365,Yang mau pergi silahkan pergi syukur klw tak pernah kembali.,0
2025-02-19T06:36:55Z,@dinapebryanti3167,Gw yg membabu d luarnegeri ..pumya duit ya bikin rmh d indo ..g ad niat ampe mati d luar negeri😂😂,0
2025-02-19T06:36:29Z,@urang_sunda123,"Baik buruknya..Indonesia ttp negriku tercinta. Hidupku matiku di Indonesia, sbg WNI n muslim..❤",0
2025-02-19T06:34:56Z,@urang_sunda123,"Skr byk yg jualan kecil2an sambil dikontenin tp sukses dpt cuan dr ngonten jg. Gitu dunk inisiatif anak muda jgn malu apapun krjnya yg pnting halal, jgn langsung pngn gajih gede. Byk org aukses yg mulai  usaha dr nol.",0
2025-02-19T06:33:49Z,@ghostbuster8191,"Kalo diindonesia punya penghasilan yang cukup ya nyaman,permasalahannya klo penghasilan hanya umr,jadi masalah,...",0
2025-02-19T06:32:20Z,@Adipriyatno,Mau balik atau enggak itu pilihan pribadi cuy... <br>Faktanya banyak orang bule eropa - Amerika yg kerasan tinggal di Indonesia krn merasa nyaman yg tidak didapatkan dr negara asalnya.<br>Gitu aja kok repot 😅😅😅,0
2025-02-19T06:31:24Z,@jhonkambuaya1966,Yang patut kabur itu para koruptor,0
2025-02-19T06:27:46Z,@MhdYusuf-g6c,Bangga lahir di Indonesia ❤ indonesia,0
2025-02-19T06:26:57Z,@punokawanchannel1715,"GA BERIMAN SANGAT PANTAS KABUR, GA KRAETIF MAUNYA DI SUAPIN TANPA BERJUANG HIDUP ENAK, ALAY......",0
2025-02-19T06:26:29Z,@TedjoBaskoro,Alhamdulillah<br>Kalian mau kabur kemana sekalipun sebagai rakyat tidak lagi peduli<br>Mau cari enaknya sendiri saja <br>Generasi muda dengan jiwa nasionalisme begini buang sajalah..,0
2025-02-19T06:26:22Z,@MhdYusuf-g6c,Terserah elu nggak balik mau balik Indonesia baik baik aja 😂😂,0
2025-02-19T06:25:18Z,@saubisayoeti4956,Yang cuman cari kerja silahkan pindah biar yg tinggal justru kreativ  bisa ciptakan lapangan kerja,0
2025-02-19T06:24:00Z,@niruschanel4626,Jangan ngrepotin pemerintah ya kalo mati di sana. Kaga tau bersyukur ni orang...,0
2025-02-19T06:23:15Z,@maryantosragen3895,"Yang salalh pemerintah, kenapa para korupsi trilyunan dibiarkan jadi berkembang biak, kenapa gak dihukum berat hukum mati biar jera, uang yg dikorupsi trilyunan bisa utuk mensejahteraan rakyat, walau bagaimanapun aku tetap cinta Indonesia. Merdeka hiiduo atau mati",0
2025-02-19T06:19:05Z,@laminganwahya8787,Pergilah yang jauh dan tidak usah jembali. Indonesia akan tentram tanpa kalian.,0
2025-02-19T06:16:53Z,@nina4844-m9h,KABUR Kok ngomong &quot; mau kabur silahkan aja jangan kembali lagi bandara buka 24 jam ! Gitu aja kok repot !,0
2025-02-19T06:15:14Z,@NadiraAiza-lb2bb,Kami di kampung walau sedikit uang ga permah kelaparan.selagi giat cari rizki..tanam apa saja yg bisa dimakan..,0
2025-02-19T06:06:05Z,@ImamIsmail-u4h,"Saya cinta Indonesia,,tapi salut dengan Malaysia ❤❤❤",0
2025-02-19T06:05:50Z,@RosmaWati-o5f,"Bersyukur dilahirkan dibesarkan dan sampai purna tugas di negeri ini,<br>Indonesiaku🇮🇩...aku tidak beraniku menghujat...krn cinta, bagiku  jadi pegawai yg rajin,warga yg baik, sbg bukti.<br>Jayalah Negeriku, perbaiki kekurangannya..🇮🇩♥️🤍💪",30
2025-02-19T14:18:27Z,@iwanslender3297,Setuju❤ Kebalikan dg para turis Eropa yg memilih tinggal di Indonesia yo..,2
2025-02-19T15:17:48Z,@SyahrulAnwar-jd4zb,Jayalah negeri terkutuk ku ❤❤❤❤😅,3
2025-02-19T16:21:31Z,@DariPemula,"​@@iwanslender3297Karena pejabatnya bisa di beli,bukti bule bisa pakai motor tanpa sim",0
2025-02-20T06:06:03Z,@suapdisuapdi9308,"Jgn bandingkan dgn Turis Eropa enak tinggal di lndoneia bro  ,,, jelas semua yg mereka butuhkan ada dgn harga sangat murah dibanding dgn gaji dan nilai mata uang mereka.​@@iwanslender3297 beda dgn rakyat lndonesia sendiri dgn penghasilan yg minim yg mau dibeli sangat mahal dibanding dgn nilai mata dan jumlah uang yg dipegang nya.",0
2025-02-19T06:04:01Z,@BFF123_VEELOL,Yg mau keluar dari Indonesia..silahkan.. <br>Tu dak ada yg larang...<br>Jangan bilang Negara kami gak ada masa depan...nenek moyang lu mqkqn berqk dusini .. Emang lu bisa keluar nwgri berenang ya,0
2025-02-19T06:03:53Z,@ahmadsyarifudin2016,"Silakan kabur kemanapun anda mau. Dan tolong jangan balik deh... biar kami saja yg di sini, apapun dan bagaimanapun negeri ini",0
2025-02-19T06:01:07Z,@AsabriKerek-sk2ng,"Silahkan Rakyat Indonesia yang tidak betah tinggal di Indonesia pergi ke luar negeri untuk hidup lebih sejahtera, Saya sendiri tambah senang karena semakin banyak Rakyat Indonesia yang pergi ke luar negeri Maka kami yang tinggal di Indonesia lebih banyak peluang pekerjaan dan mungkin lebih sejahtera, Karena faktor utama rakyat Indonesia dilanda kemiskinan tidak lepas dari ketidak pecusanya Presiden dan seluruh pejabat pemerintah Memimpin negeri Mereka adalah manusia-manusia yang Rakus bin tamak yang hanya memikirkan diri mereka sendiri dengan Merampok Uang Rakyat, Faktor lain juga karena penduduk Indonesia yang padat, maka menjadi klear Pejabat yang Rakus bin tamak memimpin Rakyat dengan penduduk Padat, Pasti menyebabkan kemiskinan meraja Lela,,,,. Dan satu2nya protes rakyat Indonesia dengan Pejabatnya yang Ahli korup dengan jalan tidak usah membantu TNI/POLRI jika suatu saat nanti Indonesia di serbu musuh dari luar, Biarkan Negara ini hancur sekalian dari pada pejabatnya menyiksa rakyatnya dengan memperkaya diri lewat Korupsi,,,,,,,,. Persetan dengan Negara ini yang telah membuat hidup saya dan masyarakat lain menderita,,,,.😂😂😂😂😂",0
2025-02-19T06:00:22Z,@Satriajawa165,Bego saja kalu mau meninggalkan indonesia.,0
2025-02-19T05:58:24Z,@parminrt8131,Mending cepat pergi minggat dari Indonesia.<br>Orang LN aja pengin tgl di Indonesia.aneh yaaa,0
2025-02-19T05:57:29Z,@waluyosk8636,Silahkan di luar negeri terus aku malah senang kalian di luar negeri.,0
2025-02-19T05:55:49Z,@diankris623,"Woi para penghianat mental jongos pergi aja gak usah balik.. Para penyerunya macam admin ini juga pergi aja, gak rugi negara ini gk punya orang2 sepertianda sekalian... 😂😂😂",0
2025-02-19T05:55:17Z,@PakDalimin-tz2rc,Yg mau kabur kabur saja keluar negri.....sekalian ginjalnya pada ilang disana......sukur sukur trah Yaman segera kabur.....😂😂,0
2025-02-19T05:54:46Z,@bangajieh,"Mantap dek, jangan dengarkan kaum yg teriak2 NKRI 🤪",0
2025-02-19T05:52:18Z,@MuhamdAfdh,"Walaupun saya sering merantau ke LN tapi hati saya tetap cinta negara saya sendiri dan saya berharap saya mati di rumah saya sendiri di negri saya sendiri, negri tercintaku Indonesia❤❤❤",0
2025-02-19T05:51:11Z,@yudisuprianto9700,"Kalau mau kabur, ya kabur aja sono, Indonesia nggak butuh orang cengeng, lu kira lu itu siapa, berguna pun msh di ragukan. Lebih baik lu pergi jgn ngotori indonesiaku. Akan ku nikmati indonesiaku apa adanya. Ku syukuri hidup di syurga indonesia, peduli amat ma lo pecundang. Sono minggat, ku akan bernyanyi trala lala laaa, trilili li li...... Ha ha ha. Selamat jalan pecundang ha ha ha ha",1
2025-02-19T05:49:38Z,@adanansayuthi9114,Saya pikir tagar itu goblok bangat.,0
2025-02-19T05:37:45Z,@NggobarWajong,The first two are gay as fuu7 so let em go,0
2025-02-19T05:31:36Z,@januarbima7565,Kalau di deportasi trus kamu mau pulang kemana,0
2025-02-19T05:31:14Z,@hobyakik5896,Bicara nasionalisme kepada yg kabur tapi anda sebagi pejabat seperti penjajah....tidak peduli dengan rakyatnya...,0
2025-02-19T05:30:42Z,@rhendyarjuna647,Intinya ormas Preman harus tutup di negara ini.,0
2025-02-19T05:29:57Z,@januarbima7565,Gak usah balik gak apa&quot; kok,0
2025-02-19T05:28:58Z,@azisSEDAYUumar,Kakek nenek buyut para pendahulu memperjuangkan nasib bangsa ini bkn hanya dgn keringat tp dengan cucuran darah dan air mata. <br>Sekarang ada anak² negeri yg cengeng seperti ini. Enak aja maunya. Memalukan.,0
2025-02-19T05:27:29Z,@tonnieriadi5451,Liat mukamu saja saya malu sebagai rakyat Indonesia....sebaiknya mmg jangan balik ke Indonesia....buat tambah beban negara saja kalu,0
2025-02-19T05:25:20Z,@ChacaSweety,yg mau kabur ke LN Monggo.. sekalian menetap di LN.<br>GK usah balik.<br>ajak semua kluarga kalian.<br>lumayan ngurangin warga indo,0
2025-02-19T05:23:17Z,@azisSEDAYUumar,"Para pecundang. Maunya enak aja. <br>Mending keluar aja para munafik. <br><br>Warga yg cinta bangsa, berbuatlah yg terbaik bagi anak cucu bangsa ni.",0
2025-02-19T05:28:31Z,@azisSEDAYUumar,Kakek nenek buyut para pendahulu memperjuangkan nasib bangsa ini bkn hanya dgn keringat tp dengan cucuran darah dan air mata. <br>Sekarang ada anak² negeri yg cengeng seperti ini. Enak aja maunya. Memalukan.,0
2025-02-19T05:22:19Z,@AhmadSkr0867,Saya yg ada LN slalu rindu akan negara sendiri emang pikir kerja diluarnegri semudah dan se enak yg dipikirkan dengan berbedanya karakter orang di negara tujuan tpi ada bagusnya juga sih bikin ngurangin beban negara 😂,0
2025-02-19T05:21:56Z,@reyjuremi2215,Kabur dan dak usah kembali.....alih alih mengurangi..jumlah penduduk,0
2025-02-19T05:19:00Z,@septiwahyuningrum1236,"baguslah,mudah mudahan cepat tercapai keinginanmu mati di negara lain, Amin!!para pahlawan pun taksudi kau mati di bumi nusantara.!!!!",0
2025-02-19T05:16:57Z,@mochamadtoni9387,"Manusia2 sombong yg tidak mencintai tanah airnya,, pergi aja dan gak usah balik lagi,,, orang luar aja pengen hidup di Indonesia",0
2025-02-19T05:14:33Z,@astrinnoviyanti,Yg mau pergi dr Indonesia silahkan sok atuh bebas.,0
2025-02-19T05:14:30Z,@AffandibimaBima,"Kalaupun ada kesempatan di negara lain dan itu sangat menjanjikan dengan masa depan <br>Kenapa ga di ambil....<br>Dari pada di Indonesia yg terlalu sulit untuk semua aspek di masyarakat <br>Segalanya sulit untuk berkembang di Indonesia..... Ekonomi susah,pencari kerja banyak dan sangat sulit dan pemerintah seakan masa bodoh akan tenaga kerja gaji rendah banyak potongan .....",0
2025-02-19T05:10:20Z,@infinitestone7944,Susah senang tetap mencintai negeri ini Indonesia dan harus diperjuangkan seoerti Pendahulu pahlawan2 kita.,0
2025-02-19T05:09:57Z,@ahmadisoppo862,Sampai modar TDK balik ke indonesia lebih bagus orang2 kayak gitu,0
2025-02-19T05:08:28Z,@alifmustofa9937,kalau mau hidup sukses itu dari dirimu sendiri...jangan ngandalalin pemerintah terus...kan indonesia jumlahnya berjuta juta penduduk..kan gk mungkin mensejah terakan rakyatnya dalam waktu dekat...semua butuh waktu...kalau gk mau mati di indonesia yah silahkan pergi..itu sifat orang yang gk bersyukur di negri sendiri...,0
2025-02-19T05:05:18Z,@michaeldorby8194,Apa itu orangnya yg pertama kali viralkan kaburajadulu?,0
2025-02-19T04:59:02Z,@infinitestone7944,"Warga asing apalagi cina mau menjadikan indonesia koloninya, senang sekali dengan mudah mengambilnya.",0
2025-02-19T04:58:47Z,@rohmadrohmad3931,Rak sah balek nk rak seneng,0
2025-02-19T04:57:51Z,@Yakozza9999,Goblok klian yoooo Q di LN thn 2000 sampai sekarang Hatiiii Q ttp NKRI koqq justru malah orang luar bilang negaramu sekarang majuuu,0
2025-02-19T04:56:56Z,@aloysiaindarwati4018,orang2 luar negeri sj pada pingin jd warga negara indonesia krn mereka merasa nyaman hidup di indonesia. kalian yg lahir dan besar di indonesia hanya krn sdh merasakan sesuatu yg beda sm negeri sendiri merasa sdh jd manusia hebat yg sombong yg merendahkan negara sendiri. semoga kalian kemakan omongan kalian sendiri nantinya.,0
2025-02-19T04:53:53Z,@Zamiiiio,Mau tinggal di manapun jangan ngajak orang munkin hidup lo tu yg selalu susah di indonesia,0
2025-02-19T04:53:48Z,@TotoAribowo-y9u,Saya mau mati sbg Muslim,1
2025-02-19T04:53:27Z,@rudisunarto5253,klo ngga suka indonesia yaa nggak apa apa siiih suka suka orang beda dari pada se umur hidup penuuh kekecewaan bisa mental down  kecewa,0
2025-02-19T07:40:10Z,@rudisunarto5253,"ini orang sudah mantog di luar negeri apa masih  bercokol di nkri klo mau kabur kabur aja klo perlu masyarakat golongan sampah  loe  bawa dari pada bikin gaduh  ok bos ku <br>indonesia tidak akan pernah kehilangan , rugi atau akan ambruk tanpa loe dan masyarakat golongan  sampah",0
2025-02-19T04:52:45Z,@luciaandriani5443,"Saya sudah hidup di luar selama 23 tahun, bekerja dan hidup sendiri, penghasilan Alhamdulillah mencukupi, Alhamdulillah fasilitas apartment dan transport mencukupi, teman banyak berbagai bangsa semua orang baik, tetapi bekerja terus tanpa vacation lebih dari 3 bulan akan bikin saya stress, jadi setiap 3 bulan sekali saya pulang ke Indonesia rela duduk di pesawat hampir 10jam, selalu rindu suasana dan makanannya. Bali selalu jadi tempat favourite untuk menghilangkan stress saya.",0
2025-02-19T04:47:14Z,@abdulazismarhabib662,"🤣🤣Bagus cepat aja keluar NKRI sudah sumpek, ngga usalah kayak anak kecil<br>ngambek koar2 di medsoss, mungkin junjungannya kalah pilpres, P prabowo tdk nangis.",0
2025-02-19T04:46:09Z,@hadrihadri6195,Kabur aja jangan pakai dulu.artinya kalau sudah kabur jangan pernah kembali . NKRI haga mati .,0
2025-02-19T04:44:09Z,@paijolondo9447,Tagar mendingan kabur aja duluan dan maaf ya gua juga punya tagar silahkan minggat dan kalau perlu ajak semua keluarga loe dan jangan pernah balik ke Bumi Pertiwi ini njiiingg,0
2025-02-19T04:41:31Z,@Nuheri-s9r,"Jor wae mantog oge negara teu butuh budak model kawaskitumah, teu cinta tanah air, dari pada ngaruksak generasi lewih hade nanti!!!",0
2025-02-19T04:40:28Z,@encaemberp5916,Kl sy presiden bagi yg kabur dilarang balik ke indonesia...mereka adalah penghianat...,1
2025-02-19T04:40:13Z,@OtahFortalisa,SILAH PERGI DAN BAWA SEMUA KERABATMU....!!!<br>JANGAN PERNAH DATANG DAN INJAK BUMI INDONESIA...!!!,5
2025-02-19T04:39:42Z,@RobertusSetiawan-o9g,Emang mo kabur ke LN modal kolor doank mikirrr😅,0
2025-02-19T04:38:32Z,@nurdianah876,"Karepmu, sing ngomong yo cangkemu .<br>Wong ra bersyukur nikmate Gusti Allah.",1
2025-02-19T04:37:07Z,@SidartoEko,Yo wis minggato .,0
2025-02-19T04:35:38Z,@RudolfFransMaulany,Perlu modal besar untuk pindah keluar negeri dan persiapan mental,0
2025-02-19T04:34:05Z,@zegion-888,biar kan saja yang mau pigi<br>jan tolol yang bicara ga nasionaisme<br>bersyukur ga memperpadat indo,0
2025-02-19T04:31:44Z,@IndraTriono,Kallo saya mau suah mau mati tetap NKRI kallo yang ngga betah di negara sendiri mau Kabaur 2 sonoh,0
2025-02-19T04:30:36Z,@agusali7197,"Pergi aja nyong klo mau keluar negeri siapa juga yg perduli,yg usah ngajak orang lain apalagi bikin narasi yg ngak bener dikira negara NKRI ngak nikmat utk ditinggali dst wau....",0
2025-02-19T04:28:43Z,@musrimus3661,"Tidak usah tinggal di negara para koruptor,ngomong nasionalisme sedang kan mereka kumpul harta triliun contoh si wowo dan keluarganya dan simulyono",0
2025-02-19T04:27:58Z,@GstWiasadana,Pindah aja malah bagus,0
2025-02-19T04:27:53Z,@bukittangriver6277,Jangan hanya omong doang 😂😂😂😂 jadilah manusia apa yang diucapkan dan perbuatan itu sama.,0
2025-02-19T04:27:31Z,@rudiyanto6965,Yg kabur dulu tagar adu domba,0
2025-02-19T04:25:40Z,@indahpangestuti4635,ORANG GEBLEG<br>LU TAK MAU JADI WNI<br>NO PROBLEM<br>ITU PILIHAN<br>MODEL2 OTAK OPLOSAN YA KAYAK GINI.. <br>AWAS LU BALIK INDONESIA<br>😠😠😠😠😠😠😠😠,0
2025-02-19T04:24:56Z,@orangbiasa8471,Untuk mudah dapatkan duit di luar negara untuk perempuan jual diri saja 😂😂😂,0
